label                                 , total_memory_mib_mean, total_memory_mib_std, total_memory_mib_var, total_memory_mib_skew, performance_state_mean, performance_state_std, performance_state_var, performance_state_skew, gpu_util_mean     , gpu_util_std       , gpu_util_var        , gpu_util_skew         , mem_util_mean      , mem_util_std       , mem_util_var       , mem_util_skew         , mem_total_mib_mean, mem_total_mib_std, mem_total_mib_var, mem_total_mib_skew, mem_used_mib_mean , mem_used_mib_std     , mem_used_mib_var        , mem_used_mib_skew    , mem_free_mib_mean  , mem_free_mib_std    , mem_free_mib_var        , mem_free_mib_skew    , mem_used_ratio_mean, mem_used_ratio_std    , mem_used_ratio_var    , mem_used_ratio_skew , temperature_c_mean, temperature_c_std   , temperature_c_var    , temperature_c_skew    , power_w_mean       , power_w_std         , power_w_var            , power_w_skew           , graphics_clock_mhz_mean, graphics_clock_mhz_std, graphics_clock_mhz_var, graphics_clock_mhz_skew, sm_clock_mhz_mean , sm_clock_mhz_std    , sm_clock_mhz_var      , sm_clock_mhz_skew     , memory_clock_mhz_mean, memory_clock_mhz_std, memory_clock_mhz_var , memory_clock_mhz_skew, pcie_curr_gen_mean, pcie_curr_gen_std  , pcie_curr_gen_var  , pcie_curr_gen_skew , pcie_curr_width_mean, pcie_curr_width_std, pcie_curr_width_var, pcie_curr_width_skew, pcie_max_gen_mean, pcie_max_gen_std, pcie_max_gen_var, pcie_max_gen_skew, pcie_max_width_mean, pcie_max_width_std, pcie_max_width_var, pcie_max_width_skew, pcie_throughput_tx_bytes_mean, pcie_throughput_tx_bytes_std, pcie_throughput_tx_bytes_var, pcie_throughput_tx_bytes_skew, pcie_throughput_rx_bytes_mean, pcie_throughput_rx_bytes_std, pcie_throughput_rx_bytes_var, pcie_throughput_rx_bytes_skew, throttle_reasons_mean, throttle_reasons_std, throttle_reasons_var, throttle_reasons_skew , energy_consumption_mj_mean, energy_consumption_mj_std, energy_consumption_mj_var, energy_consumption_mj_skew, matmul_gflops_mean , matmul_gflops_std   , matmul_gflops_var    , matmul_gflops_skew     , power_per_gpu_util_mean, power_per_gpu_util_std, power_per_gpu_util_var, power_per_gpu_util_skew, power_per_gflop_mean , power_per_gflop_std  , power_per_gflop_var   , power_per_gflop_skew , workload_time_s_mean, workload_time_s_std, workload_time_s_var, workload_time_s_skew
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 11.966666666666667,  9.197013508268016 ,   84.58505747126436 , 0.08026307739677774   ,  9.233333333333333 ,  7.233463105991979 ,  52.322988505747134, 0.13459522842034014   ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.233333333333334,  0.5683207771559354 ,   0.3229885057471264 , 0.011888540651676683  ,  12.114400000000002,   1.7207660202804227,     2.9610356965517237 , 0.11642785213135028    ,      1205.7666666666667,     6.755244875897049 ,     45.63333333333335 , -5.199469468957444     , 1205.7666666666667,   6.755244875897049 ,     45.63333333333335 , -5.199469468957444    ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          448.8               ,          39.452634193771985 ,        1556.5103448275863   , 0.4354104613173695           ,           417.76666666666665 ,          52.559774400747486 ,         2762.5298850574704  , 0.0800752186107507           ,   0.26666666666666666,   1.0148325268098497,   1.0298850574712644, 3.4743961448615166    ,         69410320.6        ,        112474.46265634918,        12650504749.834484, 0.06010261088048814       ,  1264.4033333333334,   955.5472127722322 ,    913070.4758367816 , 0.28135209475837203    ,     2.0655780005019135 ,    2.6574811431063887 ,    7.062206025966039  , 2.501823103335607      , 0.01558676100966919  , 0.012110932424589398 , 0.00014667468419297082, 0.795447928370156    ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 28.666666666666668, 36.84106903736769  , 1357.264367816092   , 1.3072910047730961    ,  9.866666666666667 ,  7.1232176637428015,  50.74022988505746 , -0.2582472519639938   ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.53333333333333 ,  0.507416263404925  ,   0.25747126436781614, -0.1336306209562008   ,  12.694666666666665,   1.8845176705392586,     3.5514068505747134 , -0.28151504444397635   ,      1036.5333333333333,   346.8762805713134   , 120323.15402298851    , -1.502452924379559     , 1036.5333333333333, 346.8762805713134   , 120323.15402298851    , -1.502452924379559    ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          474.8666666666667   ,          80.07054361013785  ,        6411.291954022988    , 2.440838484407586            ,           424.3              ,          57.76298182197243  ,         3336.5620689655175  , 0.21580603734915396          ,   1.0666666666666667 ,   1.7991057804352144,   3.2367816091954023, 1.0552897060221735    ,         69606051.76666667 ,        115388.67035542075,        13314545246.391954, 0.02032591763273216       ,  1746.7416666666666,  1240.7240222772132 ,   1539396.0994557468 , -0.3156157833206649    ,     1.0478021133958635 ,    1.1311147153288554 ,    1.279420499233478  , 2.2782918855367993     , 0.00959230704184044  , 0.010694229222013962 , 0.00011436653865297736, 2.1845921381263707   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 43.06666666666667 , 46.64313035373379  , 2175.5816091954025  , 0.38402389722245556   ,  8.933333333333334 ,  6.522815836491292 ,  42.547126436781596, -0.12450606845797338  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.5              ,  0.5085476277156078 ,   0.25862068965517243, 0.0                   ,  12.558033333333336,   1.995944810986954 ,     3.9837956885057477 , 0.09106637731935291    ,       858.3333333333334,   419.80071900624574  , 176232.6436781609     , -0.3871324294710087    ,  858.3333333333334, 419.80071900624574  , 176232.6436781609     , -0.3871324294710087   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          504.2               ,         109.7864384565121   ,       12053.062068965519    , 2.6052019122079146           ,           427.56666666666666 ,          57.09017871531957  ,         3259.288505747127   , 0.06514582741208047          ,   1.6                ,   1.9930915164897596,   3.9724137931034496, 0.40824829046386263   ,         69798899.6        ,        111978.04188833106,        12539081865.144825, -0.013216889216601722     ,  1548.7436666666665,  1321.2170273065333 ,   1745614.4332447124 , 0.31134412685608936    ,     0.8706788188002473 ,    0.8691984299265183 ,    0.7555059105867244 , 0.842750104914764      , 0.011438542662203852 , 0.011094649693749264 , 0.00012309125182701064, 1.83860313377083     ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 35.0              , 42.952258982783874 , 1844.896551724138   , 0.8134418914633209    ,  8.933333333333334 ,  6.664022464120214 ,  44.40919540229885 , -0.018063000699790124 ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.46666666666667 ,  0.507416263404925  ,   0.25747126436781614, 0.13363062095620074   ,  12.3625           ,   1.9344775424049168,     3.7422033620689663 , 0.17844719070390913    ,       942.3            ,   395.6445766524327   , 156534.6310344827     , -0.8459696001829081    ,  942.3            , 395.6445766524327   , 156534.6310344827     , -0.8459696001829081   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          492.76666666666665  ,         120.4834180416065   ,       14516.254022988509    , 2.675681139682068            ,           437.3              ,          67.30842546019804  ,         4530.424137931035   , 0.45468326545566945          ,   1.3333333333333333 ,   1.9178532059415363,   3.678160919540229 , 0.7071067811865481    ,         69988622.03333333 ,        112424.12686248425,        12639184300.791954, -0.011829126913297173     ,  1522.4433333333334,  1324.4668820252205 ,   1754212.5215816095 , 0.508186018026676      ,     0.9398380675376211 ,    0.8260669132745323 ,    0.6823865452069137 , 0.803934726445316      , 0.012139976483874717 , 0.010809599626446289 , 0.00011684744408406775, 1.7074593631260844   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 29.7              , 39.65206434596503  , 1572.286206896551   , 1.0926382012559717    ,  8.966666666666667 ,  8.01930142857212  ,  64.30919540229884 , -0.11061363833752433  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.53333333333333 ,  0.507416263404925  ,   0.25747126436781614, -0.13363062095620085  ,  12.391600000000002,   2.1263182945305186,     4.521229489655173  , -0.13960987057068652   ,      1009.0666666666667,   365.04500745971643  , 133257.8574712644     , -1.2634285634445777    , 1009.0666666666667, 365.04500745971643  , 133257.8574712644     , -1.2634285634445777   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          482.93333333333334  ,         135.9183155639707   ,       18473.788505747125    , 1.8938411456554907           ,           427.5              ,          72.28094135218925  ,         5224.5344827586205  , 0.46681516610347235          ,   1.2                ,   1.864366398797596 ,   3.4758620689655166, 0.8728715609439697    ,         70183274.66666667 ,        115064.53083718548,        13239846256.781609, -0.016077994033269146     ,  1754.681          ,  1430.6043625524626 ,   2046628.8421541376 , -0.1913468764497294    ,     0.5473511032609094 ,    0.4021255357862474 ,    0.16170494653137651, 0.7559634325161478     , 0.005959540803577286 , 0.0036989003449072167, 1.3681863761554728e-05, 1.5654065165176245   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 27.1              , 37.24231001391313  , 1386.9896551724141  , 1.3077929092417004    ,  9.0               ,  7.602177546484683 ,  57.793103448275865, -0.11542978822562841  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.63333333333333 ,  0.49013251785356104,   0.24022988505747134, -0.5533715710928566   ,  12.340966666666667,   2.0290413480148755,     4.1170087919540235 , -0.03416214373975269   ,      1037.8333333333333,   344.2334896582534   , 118496.69540229884    , -1.5025257523283195    , 1037.8333333333333, 344.2334896582534   , 118496.69540229884    , -1.5025257523283195   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          491.06666666666666  ,         133.8071008201174   ,       17904.34022988506     , 1.8348883295217395           ,           430.8333333333333  ,          63.149567030122654 ,         3987.8678160919544  , -0.4715176927925458          ,   0.9333333333333333 ,   1.7207322686083049,   2.9609195402298836, 1.2609766499825612    ,         70380241.16666667 ,        113289.01449621224,        12834400805.52299 , -0.01353898173535039      ,  1754.1846666666668,  1245.0578657504743 ,   1550169.0890671264 , -0.25454242786935183   ,     0.7858998192077518 ,    0.744898442342742  ,    0.5548736894046433 , 2.0704163099179285     , 0.00676736408111984  , 0.0033495663867514633, 1.1219594979255253e-05, 1.0015926688054575   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 26.833333333333332, 33.04968395000779  , 1092.2816091954023  , 1.409845029353272     , 10.466666666666667 ,  7.49129763324653  ,  56.11954022988506 , -0.14811999687622573  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.63333333333333 ,  0.49013251785356104,   0.24022988505747134, -0.5533715710928568   ,  12.570433333333332,   1.8237334515490062,     3.326003702298851  , -0.14392179227620863   ,      1065.7666666666667,   321.2778025895683   , 103219.42643678162    , -1.7906519340013551    , 1065.7666666666667, 321.2778025895683   , 103219.42643678162    , -1.7906519340013551   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          478.1               ,          89.17218910817896  ,        7951.679310344829    , 3.0168026806622024           ,           456.9              ,          66.08737685299927  ,         4367.541379310344   , -0.27689415975325654         ,   0.6666666666666666 ,   1.5161960871578068,   2.298850574712644 , 1.788854381999832     ,         70571947.03333333 ,        111365.9733300862 ,        12402380015.757471, 0.06380771246698783       ,  1736.320333333333 ,  1206.9295161389798 ,   1456678.8569274717 , -0.06772256302012541   ,     1.67318834664021   ,    2.702901018652759  ,    7.305673916634124  , 2.687268529595615      , 0.01244628093991749  , 0.012735945671965848 , 0.0001622043121592656 , 1.4802577847841896   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 23.633333333333333, 34.63054594781431  , 1199.2747126436784  , 1.4229933731698166    ,  7.766666666666667 ,  8.050201682345405 ,  64.80574712643678 , 0.4453742986292882    ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.46666666666667 ,  0.507416263404925  ,   0.25747126436781614, 0.1336306209562008    ,  12.0718           ,   2.0983743034171427,     4.403174717241379  , 0.17673539051912154    ,      1040.3            ,   339.10787114996623  , 114994.14827586208    , -1.5001837816188315    , 1040.3            , 339.10787114996623  , 114994.14827586208    , -1.5001837816188315   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          445.53333333333336  ,          42.15794058090348  ,        1777.2919540229882   , -0.2565030142045292          ,           424.23333333333335 ,          77.22501083749083  ,         5963.702298850577   , 0.4466140157135723           ,   0.8                ,   1.6273524086899451,   2.648275862068966 , 1.5                   ,         70758715.1        ,        108915.39868817195,        11862564071.403448, -0.13729130649894342      ,  1161.1863333333333,  1281.9573092641372 ,   1643414.5427757467 , 0.5043693336065236     ,     2.085432094593585  ,    3.0498984380616596 ,    9.301880482490951  , 2.0101625757276103     , 0.016493290528635653 , 0.015144935738727345 , 0.00022936907853018078, 0.5753347907277803   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 13.133333333333333, 29.49428154198982  ,  869.9126436781614  , 2.482647263223594     ,  3.8666666666666667,  5.618524369614679 ,  31.567816091954025, 1.3280798280273818    ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 51.46666666666667 ,  0.507416263404925  ,   0.25747126436781614, 0.13363062095620085   ,  11.120499999999998,   1.7353353000063925,     3.011388603448276  , 1.135778972566642      ,      1123.8            ,   253.8669757556314   ,  64448.44137931034    , -2.666666666666665     , 1123.8            , 253.8669757556314   ,  64448.44137931034    , -2.666666666666665    ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          443.9               ,          32.42641537069898  ,        1051.4724137931032   , 0.6244601766201685           ,           396.53333333333336 ,          57.16264353659612  ,         3267.5678160919547  , 0.7984170593452165           ,   0.4                ,   1.2205143065174586,   1.4896551724137927, 2.6666666666666687    ,         70940889.7        ,        103837.20211387599,        10782164542.83793 , 0.05634783516403061       ,   958.7226666666667,  1236.3501393769773 ,   1528561.6671374713 , 0.8816313315093939     ,     1.6193994931089322 ,    1.3936836189954962 ,    1.9423540298563835 , 1.091966454876998      , 0.014354330716793628 , 0.012235020887295545 , 0.00014969573611255826, 0.48182926177029206  ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 45.4              , 47.593537666223206 , 2265.144827586207   , 0.23093998173469518   ,  7.866666666666666 ,  6.616246114200873 ,  43.77471264367816 , -0.09374528409035039  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 52.233333333333334,  0.7279320417946061 ,   0.5298850574712642 , -0.3762342116851854   ,  12.579099999999999,   2.196430040017131 ,     4.824304920689656  , -0.08679392352028009   ,       865.5666666666667,   425.5462763711291   , 181089.6333333334     , -0.4115458477482342    ,  865.5666666666667, 425.5462763711291   , 181089.6333333334     , -0.4115458477482342   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          463.5               ,          33.43212372182964  ,        1117.7068965517242   , 0.9938079899999064           ,           442.2              ,          72.5574207806812   ,         5264.579310344827   , 0.7130637752623136           ,   1.6                ,   1.9930915164897596,   3.9724137931034496, 0.40824829046386263   ,         71129486.26666667 ,        116075.7257239438 ,        13473574102.340229, 0.09524011249973256       ,  1779.491666666667 ,  1526.8228344011795 ,   2331187.9676488517 , -0.12643715201185424   ,     0.6089806527004741 ,    0.7956014143339282 ,    0.6329816104901468 , 1.663824220122518      , 0.00894638576799111  , 0.009944845967668094 , 9.889996132064435e-05 , 1.7494298834666437   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 68.96666666666667 , 43.55455028552944  , 1896.9988505747122  , -0.7752558725514104   , 11.166666666666666 ,  5.994729485906383 ,  35.93678160919541 , -1.1184733608066109   ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 52.8              ,  0.40683810217248617,   0.16551724137931031, -1.4999999999999787   ,  13.863999999999999,   1.8564232573270643,     3.446307310344827  , -1.484973734667696     ,       662.8666666666667,   421.8467390704447   , 177954.67126436785    , 0.5420533152652279     ,  662.8666666666667, 421.8467390704447   , 177954.67126436785    , 0.5420533152652279    ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          476.56666666666666  ,          40.042807553686956 ,        1603.426436781609    , 0.060266816068537246         ,           482.9              ,          78.3292564358497   ,         6135.4724137931025  , 0.25850828220744093          ,   2.533333333333333  ,   1.9605300714142435,   3.843678160919539 , -0.5533715710928597   ,         71334567.2        ,        123981.73451885341,        15371470494.303448, -0.0071893000031674386    ,  2326.8363333333336,  1450.6098488435662 ,   2104268.933561954  , -0.9615550282231825    ,     0.22905266826800985,    0.18078223357894   ,    0.03268221597779042, 1.7960515556048677     , 0.004371284263225482 , 0.0005514824253848127, 3.041328655083155e-07 , -0.502664138170773   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 40.1              , 43.467268700435525 , 1889.403448275862   , 0.5823076172903662    , 10.0               ,  7.390581144617276 ,  54.62068965517241 , -0.40452077733809466  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 52.63333333333333 ,  0.49013251785356104,   0.24022988505747134, -0.5533715710928566   ,  12.867666666666668,   2.1766611624439745,     4.737853816091954  , -0.4762544383032602    ,       945.8333333333334,   405.27020218813175  , 164243.93678160917    , -0.8828400333488663    ,  945.8333333333334, 405.27020218813175  , 164243.93678160917    , -0.8828400333488663   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          478.1333333333333   ,          91.05085101889145  ,        8290.257471264367    , 2.683643690981223            ,           458.46666666666664 ,          78.6615330489382   ,         6187.636781609196   , 0.42751044186388126          ,   1.3333333333333333 ,   1.9178532059415365,   3.6781609195402294, 0.707106781186548     ,         71541031.93333334 ,        116695.8468371085 ,        13617920669.029886, -0.10846646228707478      ,  1846.4833333333333,  1423.3450702030284 ,   2025911.188871264  , -0.38897260900521613   ,     0.6878439980836029 ,    0.8214054583581812 ,    0.6747069270206139 , 1.7743168372846683     , 0.00692407089745428  , 0.006963417969403858 , 4.848918981661654e-05 , 2.7186775994682324   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 27.1              , 37.5557975688772   , 1410.4379310344827  , 1.315503762268348     ,  8.766666666666667 ,  7.555237203119588 ,  57.081609195402294, 0.046365947310990446  ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 52.5              ,  0.5085476277156078 ,   0.25862068965517243, 0.0                   ,  12.314400000000003,   2.0279017115541222,     4.1123853517241375 , 0.04392992733251461    ,      1034.8            ,   349.33122312252     , 122032.30344827582    , -1.5064091578329823    , 1034.8            , 349.33122312252     , 122032.30344827582    , -1.5064091578329823   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          484.6               ,         130.79692076940734  ,       17107.83448275862     , 2.07494262726331             ,           438.93333333333334 ,          79.17502799160393  ,         6268.685057471264   , 0.6383748801943612           ,   0.9333333333333333 ,   1.7207322686083049,   2.9609195402298836, 1.2609766499825612    ,         71736800.9        ,        111125.97072888915,        12348981370.43793 , 0.08155443352871898       ,  1660.8920000000003,  1325.4210550676157 ,   1756740.9732165518 , -0.05484960345294911   ,     1.0769878807841258 ,    0.9702926898480164 ,    0.941467903972499  , 0.8000963219967794     , 0.011568973523178658 , 0.012444190519749015 , 0.00015485787769181126, 1.5536787479850263   ,                  3.0,                 0.0,                 0.0,                  0.0
NVIDIA GeForce RTX 3050 4GB Laptop GPU,                4096.0,                  0.0,                  0.0,                   0.0,                    0.0,                   0.0,                   0.0,                    0.0, 36.333333333333336, 45.55506961706997  , 2075.2643678160916  , 0.6460550704100521    ,  7.8               ,  7.68069680746974  ,  58.99310344827585 , 0.163067939365745     ,             4096.0,               0.0,               0.0,                0.0, 2474.0            ,   0.0                ,      0.0                , 0.0                  ,  1621.0            ,   0.0               ,      0.0                , 0.0                  , 0.6040191650390625 , 0.0                   , 0.0                   , 0.0                 , 52.3              ,  0.5959634332684376 ,   0.35517241379310344, -0.17894869919639134  ,  12.31043333333333 ,   2.181384892018471 ,     4.758440047126436  , 0.10781826074541491    ,       926.5333333333333,   403.6173275844792   , 162906.94712643677    , -0.7103096606903767    ,  926.5333333333333, 403.6173275844792   , 162906.94712643677    , -0.7103096606903767   ,     7001.0           ,     0.0             ,        0.0           , 0.0                  , 4.0               , 0.0                , 0.0                , 0.0                ,                  4.0,                 0.0,                 0.0,                  0.0,               4.0,              0.0,              0.0,               0.0,                16.0,                0.0,                0.0,                 0.0,          484.6333333333333   ,         105.80251067138161  ,       11194.171264367818    , 2.2633202277721534           ,           448.7              ,          84.56588943050511  ,         7151.389655172416   , 0.8185628917654669           ,   1.4666666666666666 ,   1.9605300714142435,   3.8436781609195387, 0.5533715710928601    ,         71922500.5        ,        107768.90774556645,        11614137476.672413, -0.06739708906010813      ,  1375.0613333333336,  1484.4647921580297 ,   2203635.719156782  , 0.385894822449576      ,     0.7304437149270481 ,    0.8737919916953706 ,    0.7635124447509626 , 1.3925783452059801     , 0.010986942458614857 , 0.013095982217328231 , 0.00017150475023657724, 1.7382677372509643   ,                  3.0,                 0.0,                 0.0,                  0.0
